ppm,kHz,-30,100,160
13.53670162,5.416575786,87938.08667,61672.19409,3064.53125
13.34604385,5.340285987,88257.021,62197.09961,3364.980469
13.15538608,5.263996187,88479.04004,62812.96069,3388.726563
12.96472831,5.187706387,88686.79102,63428.54443,3321.457031
12.77407054,5.111416587,88928.5,63973.33911,3499.636719
12.58341277,5.035126787,89171.04346,64497.17676,3796.882813
12.392755,4.958836988,89388.89111,65070.32031,3873.453125
12.20209724,4.882547188,89611.47754,65655.92358,3819.894531
12.01143947,4.806257388,89871.25269,66177.17651,3991.320313
11.8207817,4.729967588,90163.08179,66659.01245,4343.105469
11.63012393,4.653677788,90461.09619,67191.40869,4518.421875
11.43946616,4.577387989,90734.49316,67774.28882,4521.976563
11.24880839,4.501098189,90955.21802,68311.19336,4702.421875
11.05815062,4.424808389,91130.27246,68761.3811,5080.113281
10.86749285,4.348518589,91309.64795,69194.80151,5314.183594
10.67683508,4.272228789,91522.04395,69672.14624,5379.894531
10.48617731,4.19593899,91731.21143,70162.78003,5636.507813
10.29551954,4.11964919,91904.11841,70622.27173,6120.214844
10.10486177,4.04335939,92082.00903,71073.4812,6436.726563
9.914204004,3.96706959,92314.03711,71556.80273,6526.785156
9.723546234,3.89077979,92558.00122,72056.79395,6843.898438
9.532888465,3.81448999,92737.88965,72533.44531,7517.339844
9.342230696,3.738200191,92876.35376,72985.84595,8057.382813
9.151572927,3.661910391,93065.25317,73434.74683,8250.484375
8.960915157,3.585620591,93310.66577,73874.59961,8620.386719
8.770257388,3.509330791,93520.27344,74290.72144,9521.867188
8.579599619,3.433040991,93657.88477,74698.61084,10486.55078
8.388941849,3.356751192,93794.49243,75122.36938,11069.95703
8.19828408,3.280461392,93975.00439,75555.37476,11679.32422
8.007626311,3.204171592,94151.3999,75980.85376,12844.67969
7.816968541,3.127881792,94296.42969,76406.65698,14283.91797
7.626310772,3.051591992,94465.83301,76838.26245,15519.38672
7.435653003,2.975302193,94679.70435,77244.72217,16872.07031
7.244995234,2.899012393,94857.625,77603.29834,18906.74219
7.054337464,2.822722593,94959.39893,77956.90552,21366.71484
6.863679695,2.746432793,95077.07666,78366.46631,23706.44922
6.673021926,2.670142993,95275.31812,78814.06201,26290.73438
6.482364156,2.593853194,95449.03882,79215.67773,29910.32422
6.291706387,2.517563394,95485.49707,79534.28271,34416.78516
6.101048618,2.441273594,95478.78882,79820.06958,39130.78125
5.910390848,2.364983794,95605.03369,80125.35059,44405.90625
5.719733079,2.288693994,95838.13818,80439.79102,51335.28906
5.52907531,2.212404194,95987.1189,80736.1499,59959.21484
5.33841754,2.136114395,96000.77344,81023.73779,69410.81641
5.147759771,2.059824595,96025.94336,81314.56372,80031.06641
4.957102002,1.983534795,96135.31543,81579.74585,93543.34375
4.766444233,1.907244995,96211.88477,81790.62769,110679.2344
4.575786463,1.830955195,96184.97241,81976.21167,130636.5273
4.385128694,1.754665396,96182.57715,82187.32935,153797.1055
4.194470925,1.678375596,96318.98022,82418.04932,182943.6055
4.003813155,1.602085796,96491.8562,82615.82031,220505.5469
3.813155386,1.525795996,96546.63574,82768.57349,266931.457
3.622497617,1.449506196,96516.61523,82928.31177,324220.1133
3.431839847,1.373216397,96529.38428,83129.83496,399645.6719
3.241182078,1.296926597,96575.34082,83329.00098,503311.793
3.050524309,1.220636797,96560.73291,83456.96631,641969.1406
2.85986654,1.144346997,96524.72925,83514.44067,814732.9805
2.66920877,1.068057197,96594.7356,83572.20703,1009153.305
2.478551001,0.991767398,96744.14575,83676.32666,1195290.102
2.287893232,0.915477598,96800.448,83786.66772,1327189.699
2.097235462,0.839187798,96716.47363,83831.51587,1363195.281
1.906577693,0.762897998,96640.01367,83804.32251,1294768
1.715919924,0.686608198,96661.3894,83769.01099,1154778.586
1.525262154,0.610318398,96677.80225,83763.7229,993150.5938
1.334604385,0.534028599,96598.22144,83741.15894,843914.7734
1.143946616,0.457738799,96514.02661,83641.84497,715276.1133
0.953288847,0.381448999,96535.17285,83500.69189,603745.3398
0.762631077,0.305159199,96587.3269,83419.20801,507862.5273
0.571973308,0.228869399,96526.51807,83424.01294,427701.5508
0.381315539,0.1525796,96369.9707,83414.07715,360111.8672
0.190657769,0.0762898,96254.21387,83284.35376,300935.6641
-1.64E-11,-6.56E-12,96212.14331,83054.64136,249565.2109
-0.190657769,-0.0762898,96148.67114,82824.58813,207429.1016
-0.381315539,-0.1525796,96024.41895,82636.25146,173567.6563
-0.571973308,-0.228869399,95914.89453,82450.06787,145010.0586
-0.762631077,-0.305159199,95864.81128,82243.92114,120506.625
-0.953288847,-0.381448999,95809.01001,82056.02979,100788.9961
-1.143946616,-0.457738799,95684.48926,81907.53564,85496.29688
-1.334604385,-0.534028599,95526.61719,81748.45068,72607.48828
-1.525262154,-0.610318398,95399.82764,81524.45313,61072.16406
-1.715919924,-0.686608198,95299.1062,81255.02246,51649.34375
-1.906577693,-0.762897998,95172.07544,80996.69141,44666.94922
-2.097235462,-0.839187798,94997.20752,80754.81006,38926.60547
-2.287893232,-0.915477598,94802.66968,80483.7959,33483.74609
-2.478551001,-0.991767398,94635.09668,80168.55835,28831.92578
-2.66920877,-1.068057197,94524.96558,79859.04517,25509.28125
-2.85986654,-1.144346997,94450.88428,79610.87085,22898.22266
-3.050524309,-1.220636797,94337.43115,79416.63525,20269.88672
-3.241182078,-1.296926597,94134.83032,79208.15991,17893.03125
-3.431839847,-1.373216397,93898.86548,78917.31055,16223.01953
-3.622497617,-1.449506196,93730.06958,78535.8501,14910.18359
-3.813155386,-1.525795996,93630.34399,78126.49121,13477.08984
-4.003813155,-1.602085796,93497.39771,77769.26074,12201.62109
-4.194470925,-1.678375596,93280.12231,77483.23071,11469.13672
-4.385128694,-1.754665396,93050.54004,77208.42383,10903.67969
-4.575786463,-1.830955195,92876.84277,76879.55347,9993.558594
-4.766444233,-1.907244995,92712.23462,76504.40869,9022.828125
-4.957102002,-1.983534795,92483.30493,76143.85059,8528.167969
-5.147759771,-2.059824595,92220.56836,75822.97754,8298.644531
-5.338417541,-2.136114395,92010.32935,75497.7478,7780.617188
-5.52907531,-2.212404194,91858.20288,75117.58545,7095.964844
-5.719733079,-2.288693994,91691.64136,74690.90796,6766.992188
-5.910390848,-2.364983794,91475.15991,74269.29443,6700.484375
-6.101048618,-2.441273594,91235.9585,73882.74756,6347.421875
-6.291706387,-2.517563394,90987.50635,73508.9917,5722.730469
-6.482364156,-2.593853194,90715.96533,73101.44238,5379.285156
-6.673021926,-2.670142993,90445.13696,72636.50244,5403.601563
-6.863679695,-2.746432793,90229.8291,72134.75586,5288.527344
-7.054337464,-2.822722593,90065.42065,71639.9668,4867.152344
-7.244995234,-2.899012393,89875.0105,71178.21973,4562.496094
-7.435653003,-2.975302193,89609.40308,70742.46997,4554.195313
-7.626310772,-3.051591992,89299.31665,70316.55469,4458.703125
-7.816968541,-3.127881792,88990.91626,69894.40869,4080.570313
-8.007626311,-3.204171592,88694.65112,69461.5459,3787.457031
-8.19828408,-3.280461392,88419.26782,68983.77368,3824.679688
-8.388941849,-3.356751192,88184.52588,68450.35547,3871.3125
-8.579599619,-3.433040991,87964.94775,67912.91675,3633.597656
-8.770257388,-3.509330791,87691.82837,67433.95068,3337.734375
-8.960915157,-3.585620591,87360.229,67000.31567,3253.140625
-9.151572927,-3.661910391,87067.42651,66542.67432,3213.472656
-9.342230696,-3.738200191,86879.91382,66046.44336,3014.996094
-9.532888465,-3.81448999,86718.03076,65573.75977,2851.160156
-9.723546235,-3.89077979,86453.66602,65145.18604,2918.863281
-9.914204004,-3.96706959,86087.4502,64675.90845,2979.445313
-10.10486177,-4.04335939,85741.8877,64097.77856,2764.8125
-10.29551954,-4.11964919,85490.36426,63487.85986,2485.753906
-10.48617731,-4.19593899,85275.02734,62979.47046,2470.316406
-10.67683508,-4.272228789,85001.59497,62567.14819,2588.894531
-10.86749285,-4.348518589,84647.73486,62104.0498,2521.414063
-11.05815062,-4.424808389,84263.04712,61506.55444,2342.464844
-11.24880839,-4.501098189,83915.93457,60864.40796,2331.328125
-11.43946616,-4.577387989,83650.31982,60305.28979,2403.601563
-11.63012393,-4.653677788,83442.12964,59831.48047,2266.359375
-11.8207817,-4.729967588,83191.74609,59356.30469,1999.9375
-12.01143947,-4.806257388,82819.21387,58844.1062,1943.101563
-12.20209724,-4.882547188,82378.9707,58332.19678,2076.757813
-12.392755,-4.958836988,82013.2832,57838.58643,2061.515625
-12.58341277,-5.035126787,81768.68066,57327.01855,1862.121094
-12.77407054,-5.111416587,81531.97559,56770.76733,1791.992188
-12.96472831,-5.187706387,81191.25854,56197.25171,1906.667969
-13.15538608,-5.263996187,80786.73901,55654.99658,1897.507813
-13.34604385,-5.340285987,80430.9751,55166.81836,1686.007813
-13.53670162,-5.416575786,80136.79663,54716.53418,1591.617188
-13.72735939,-5.492865586,79819.56787,54253.97046,1743.859375
-13.91801716,-5.569155386,79445.50244,53722.77466,1832.761719
-14.10867493,-5.645445186,79075.7937,53120.99707,1668.097656
-14.2993327,-5.721734986,78753.46118,52526.01074,1515.203125
-14.48999047,-5.798024786,78438.0293,52014.68311,1597.089844
-14.68064824,-5.874314585,78087.30396,51563.30054,1695.425781
-14.87130601,-5.950604385,77727.27319,51079.64697,1572.007813
-15.06196378,-6.026894185,77387.93506,50536.9397,1398.511719
-15.25262154,-6.103183985,77031.23877,50010.25659,1402.617188
-15.44327931,-6.179473785,76614.91162,49555.79419,1432.941406
-15.63393708,-6.255763584,76190.81592,49120.77881,1279.429688
-15.82459485,-6.332053384,75854.53149,48625.12891,1125.15625
-16.01525262,-6.408343184,75599.86548,48082.81519,1233.203125
-16.20591039,-6.484632984,75305.27808,47572.26807,1426.957031
-16.39656816,-6.560922784,74893.44019,47110.68384,1362.863281
-16.58722593,-6.637212583,74437.46265,46634.92334,1143.234375
-16.7778837,-6.713502383,74055.23828,46113.37866,1148.855469
-16.96854147,-6.789792183,73742.63916,45607.04736,1362.835938
-17.15919924,-6.866081983,73385.2085,45183.8938,1389.785156
-17.34985701,-6.942371783,72926.91406,44815.85083,1140.984375
-17.54051478,-7.018661582,72451.53833,44408.64038,980.5390625
-17.73117255,-7.094951382,72066.89453,43922.48071,1100.066406
-17.92183031,-7.171241182,71763.13379,43422.82324,1226.269531
-18.11248808,-7.247530982,71436.57104,42998.48804,1120.097656
-18.30314585,-7.323820782,71025.63892,42651.03589,953.3554688
-18.49380362,-7.400110582,70567.30103,42291.46143,965.8515625
-18.68446139,-7.476400381,70125.60107,41849.86597,1085.011719
-18.87511916,-7.552690181,69719.70825,41361.41602,1128.101563
-19.06577693,-7.628979981,69336.26733,40913.9021,1111.382813
-19.2564347,-7.705269781,68966.40942,40524.28345,1118.730469
-19.44709247,-7.781559581,68601.39185,40119.96704,1087.253906
-19.63775024,-7.85784938,68220.46826,39657.25342,956.8164063
-19.82840801,-7.93413918,67812.36353,39197.88525,847.1640625
-20.01906578,-8.01042898,67390.72412,38816.59717,869.0898438
-20.20972355,-8.08671878,66966.13965,38477.99048,921.8046875
-20.40038132,-8.16300858,66524.61572,38083.89941,878.3203125
-20.59103908,-8.239298379,66060.75928,37626.77856,812.875
-20.78169685,-8.315588179,65610.19653,37206.54639,844.4101563
-20.97235462,-8.391877979,65210.81396,36879.92456,910.8476563
-21.16301239,-8.468167779,64841.31738,36578.67407,908.0820313
-21.35367016,-8.544457579,64436.49268,36217.89258,902.40625
-21.54432793,-8.620747378,63965.01733,35811.09741,979.9101563
-21.7349857,-8.697037178,63463.04248,35419.19849,1026.351563
-21.92564347,-8.773326978,62989.8728,35047.28198,905.3007813
-22.11630124,-8.849616778,62575.35742,34667.24878,738.4257813
-22.30695901,-8.925906578,62206.09009,34298.3335,743.0390625
-22.49761678,-9.002196378,61833.44434,33978.66113,876.671875
-22.68827455,-9.078486177,61400.96313,33680.24658,915.4609375
-22.87893232,-9.154775977,60901.34766,33339.97144,827.8789063
-23.06959009,-9.231065777,60404.73828,32965.68628,790.1796875
-23.26024786,-9.307355577,59987.16528,32622.15845,853.140625
-23.45090562,-9.383645377,59627.21753,32311.39575,870.8984375
-23.64156339,-9.459935176,59224.20752,31966.97363,775.3515625
-23.83222116,-9.536224976,58732.73901,31586.71216,667.46875
-24.02287893,-9.612514776,58223.00977,31260.15259,609.0429688
-24.2135367,-9.688804576,57777.1521,31011.12646,561.4453125
-24.40419447,-9.765094376,57379.87231,30720.95947,553.078125
-24.59485224,-9.841384175,56959.94751,30301.11084,660.7890625
-24.78551001,-9.917673975,56497.21924,29858.19922,795.2773438
-24.97616778,-9.993963775,56027.88135,29563.33618,768.6757813
-25.16682555,-10.07025357,55569.48853,29401.72729,623.328125
-25.35748332,-10.14654337,55104.84546,29187.93555,609.8515625
-25.54814109,-10.22283317,54631.83887,28825.69824,762.3398438
-25.73879886,-10.29912297,54170.75781,28418.76123,806.5742188
-25.92945663,-10.37541277,53719.42432,28092.0979,623.0273438
-26.12011439,-10.45170257,53250.09961,27827.6145,478.6796875
-26.31077216,-10.52799237,52758.11719,27545.07129,588.8789063
-26.50142993,-10.60428217,52275.11182,27244.55688,747.5507813
-26.6920877,-10.68057197,51830.07227,26971.88892,676.2382813
-26.88274547,-10.75686177,51426.59912,26707.03809,494.28125
-27.07340324,-10.83315157,51047.30054,26392.46753,501.4414063
-27.26406101,-10.90944137,50646.12939,26042.52563,666.4921875
-27.45471878,-10.98573117,50164.99268,25725.48096,704.90625
-27.64537655,-11.06202097,49616.55396,25444.50708,574.3867188
-27.83603432,-11.13831077,49118.68481,25130.31396,516.1015625
-28.02669209,-11.21460057,48755.8999,24765.47681,615.8554688
-28.21734986,-11.29089037,48423.99146,24431.01831,682.53125
-28.40800763,-11.36718017,47935.81738,24193.56616,615.703125
-28.5986654,-11.44346997,47299.63989,24009.10083,567.8007813
-28.78932316,-11.51975977,46748.4519,23781.80688,634.3671875
-28.97998093,-11.59604957,46422.80737,23476.66211,667.2929688
-29.1706387,-11.67233937,46165.48486,23136.69946,543.2070313
-29.36129647,-11.74862917,45754.18848,22821.573,386.1328125
-29.55195424,-11.82491897,45219.67017,22560.5249,358.75
-29.74261201,-11.90120877,44759.17285,22336.73633,418.2539063
-29.93326978,-11.97749857,44407.84766,22092.49927,448.4804688
-30.12392755,-12.05378837,44008.97461,21782.95996,478.5351563
-30.31458532,-12.13007817,43504.88452,21447.96826,585.4804688
-30.50524309,-12.20636797,43035.54614,21185.10254,692.390625
-30.69590086,-12.28265777,42680.70703,21016.58521,655.2226563
-30.88655863,-12.35894757,42303.07617,20837.42065,497.1445313
-31.0772164,-12.43523737,41775.05469,20553.52002,392.2890625
-31.26787417,-12.51152717,41207.2251,20218.85718,431.6796875
-31.45853194,-12.58781697,40787.03467,19948.93188,529.3710938
-31.6491897,-12.66410677,40492.34937,19734.94995,560.984375
-31.83984747,-12.74039657,40144.81372,19462.42944,506.5078125
-32.03050524,-12.81668637,39691.45215,19116.80957,447.1835938
-32.22116301,-12.89297617,39246.54297,18835.20996,466.5976563
-32.41182078,-12.96926597,38865.44946,18693.77344,551.8476563
-32.60247855,-13.04555577,38464.28125,18562.37036,589.28125
-32.79313632,-13.12184557,38002.82788,18280.05811,501.9648438
-32.98379409,-13.19813537,37577.31396,17896.28467,377.0625
-33.17445186,-13.27442517,37249.00977,17599.43872,363.1640625
-33.36510963,-13.35071497,36917.76563,17436.66772,446.546875
-33.5557674,-13.42700477,36476.30151,17257.10889,468.2578125
-33.74642517,-13.50329457,35989.84741,16958.88599,386.9023438
-33.93708294,-13.57958437,35595.52686,16647.62402,349.9960938
-34.12774071,-13.65587417,35284.60425,16464.98096,434.2304688
-34.31839847,-13.73216397,34916.5415,16364.30835,506.3085938
-34.50905624,-13.80845377,34428.19287,16176.93433,466.2226563
-34.69971401,-13.88474357,33909.51831,15851.95923,438.6445313
-34.89037178,-13.96103337,33464.98389,15506.55151,542.65625
-35.08102955,-14.03732316,33100.92261,15243.25244,641.0546875
-35.27168732,-14.11361296,32771.00659,15031.74243,550.0429688
-35.46234509,-14.18990276,32444.3645,14803.79517,368.6601563
-35.65300286,-14.26619256,32094.23071,14570.16211,335.3085938
-35.84366063,-14.34248236,31693.64136,14378.79858,443.140625
-36.0343184,-14.41877216,31265.61523,14214.79712,483.9140625
-36.22497617,-14.49506196,30877.93701,14014.20947,427.0703125
-36.41563394,-14.57135176,30544.84619,13756.40356,444.1914063
-36.60629171,-14.64764156,30190.98926,13486.97388,549.9804688
-36.79694948,-14.72393136,29765.91162,13255.73853,544.6171875
-36.98760725,-14.80022116,29340.8418,13071.20532,386.5
-37.17826501,-14.87651096,29017.89209,12908.48706,307.375
-37.36892278,-14.95280076,28775.09692,12729.45459,423.6289063
-37.55958055,-15.02909056,28486.94629,12507.74585,522.7382813
-37.75023832,-15.10538036,28095.74292,12267.85181,418.9804688
-37.94089609,-15.18167016,27678.8396,12081.21094,264.5273438
-38.13155386,-15.25795996,27321.87012,11979.02466,279.6445313
-38.32221163,-15.33424976,27000.44043,11885.9585,387.1757813
-38.5128694,-15.41053956,26640.68237,11698.96973,377.3476563
-38.70352717,-15.48682936,26246.78125,11424.00098,276.7734375
-38.89418494,-15.56311916,25897.1123,11162.60132,274.1367188
-39.08484271,-15.63940896,25627.65039,10957.55713,380.0039063
-39.27550048,-15.71569876,25384.23486,10742.65918,434.0546875
-39.46615825,-15.79198856,25100.57837,10483.88721,394.6210938
-39.65681602,-15.86827836,24771.45483,10273.25024,365.28125
-39.84747378,-15.94456816,24426.59717,10195.49194,364.515625
-40.03813155,-16.02085796,24077.92456,10170.95679,314.4101563
-40.22878932,-16.09714776,23731.37891,10047.53101,248.4414063
-40.41944709,-16.17343756,23418.92578,9817.575684,292.25
-40.61010486,-16.24972736,23165.42993,9615.988281,425.5429688
-40.80076263,-16.32601716,22931.69727,9501.100586,487.84375
-40.9914204,-16.40230696,22643.15283,9375.464844,440.296875
-41.18207817,-16.47859676,22285.87622,9169.318604,399.046875
-41.37273594,-16.55488656,21928.25952,8967.629395,386.9296875
-41.56339371,-16.63117636,21625.7561,8859.613281,298.4101563
-41.75405148,-16.70746616,21347.57861,8770.39624,163.6445313
-41.94470925,-16.78375596,21035.05029,8576.900391,183.4804688
-42.13536702,-16.86004576,20697.52368,8324.386963,394.4882813
-42.32602479,-16.93633556,20396.64722,8169.266357,546.7929688
-42.51668255,-17.01262536,20150.71143,8124.542236,464.8320313
-42.70734032,-17.08891516,19912.43164,8029.722412,308.5625
-42.89799809,-17.16520496,19644.46802,7809.588623,297.2421875
-43.08865586,-17.24149476,19362.84741,7603.954102,372.9140625
-43.27931363,-17.31778456,19091.95288,7549.131592,353.8085938
-43.4699714,-17.39407436,18829.29077,7554.932617,261.2734375
-43.66062917,-17.47036416,18578.50439,7429.387207,251.0390625
-43.85128694,-17.54665396,18362.49634,7153.112793,326.1054688
-44.04194471,-17.62294376,18163.38501,6890.595459,360.09375
-44.23260248,-17.69923356,17902.60693,6756.847412,341.3789063
-44.42326025,-17.77552336,17546.12402,6705.327148,364.7695313
-44.61391802,-17.85181316,17193.12109,6649.868164,419.5585938
-44.80457579,-17.92810296,16973.58862,6570.870605,406.7695313
-44.99523356,-18.00439276,16862.84741,6466.254639,348.3359375
-45.18589133,-18.08068255,16690.33667,6309.507813,364.5273438
-45.37654909,-18.15697235,16361.62109,6119.574463,443.046875
-45.56720686,-18.23326215,15987.08594,5987.672119,441.09375
-45.75786463,-18.30955195,15729.93042,5959.884033,337.15625
-45.9485224,-18.38584175,15591.98193,5953.322266,276.0664063
-46.13918017,-18.46213155,15437.93213,5864.95459,322.6796875
-46.32983794,-18.53842135,15198.36206,5716.992432,365.3632813
-46.52049571,-18.61471115,14943.51196,5610.959229,322.3789063
-46.71115348,-18.69100095,14744.0061,5567.009766,261.5078125
-46.90181125,-18.76729075,14559.21045,5500.67627,245.5234375
-47.09246902,-18.84358055,14321.85205,5359.371338,233.3710938
-47.28312679,-18.91987035,14063.41357,5199.777588,212.59375
-47.47378456,-18.99616015,13869.38281,5104.366455,256.3515625
-47.66444233,-19.07244995,13737.11304,5076.081299,356.5664063
-47.8551001,-19.14873975,13568.7561,5042.756104,372.4023438
-48.04575786,-19.22502955,13317.65942,4933.562744,256.46875
-48.23641563,-19.30131935,13062.85083,4741.643066,165.5117188
-48.4270734,-19.37760915,12895.40186,4542.968994,214.1210938
-48.61773117,-19.45389895,12788.38477,4447.888184,280.8320313
-48.80838894,-19.53018875,12642.3562,4485.78833,219.984375
-48.99904671,-19.60647855,12428.23267,4541.86499,118.0625
-49.18970448,-19.68276835,12211.88184,4473.048828,146.0039063
-49.38036225,-19.75905815,12041.0061,4293.662598,272.9609375
-49.57102002,-19.83534795,11882.94849,4165.765381,338.2734375
-49.76167779,-19.91163775,11699.93726,4176.401855,324.5429688
-49.95233556,-19.98792755,11519.37598,4215.898682,338.8476563
-50.14299333,-20.06421735,11376.87793,4143.405518,375.8007813
-50.3336511,-20.14050715,11234.50732,3990.405762,328.390625
-50.52430887,-20.21679695,11025.06836,3893.854004,217.7226563
-50.71496663,-20.29308675,10762.34937,3877.244629,187.3945313
-50.9056244,-20.36937655,10538.86157,3830.171387,255.4648438
-51.09628217,-20.44566635,10406.76563,3705.247803,285.4296875
-51.28693994,-20.52195615,10320.23657,3602.996826,236.8085938
-51.47759771,-20.59824595,10214.16455,3609.145508,232.5703125
-51.66825548,-20.67453575,10083.54858,3649.593994,319.25
-51.85891325,-20.75082555,9951.235352,3589.460205,368.8359375
-52.04957102,-20.82711535,9807.051514,3418.141113,308.7890625
-52.24022879,-20.90340515,9633.09375,3254.427246,254.21875
-52.43088656,-20.97969495,9462.359131,3195.795654,295
-52.62154433,-21.05598475,9351.982178,3230.050049,331.2304688
-52.8122021,-21.13227455,9297.88501,3278.711182,263.8398438
-53.00285987,-21.20856435,9222.50415,3267.656982,189.15625
-53.19351764,-21.28485415,9061.161377,3167.374512,232.0898438
-53.38417541,-21.36114395,8834.076416,3022.191406,314.5273438
-53.57483317,-21.43743375,8622.531494,2933.139648,283.296875
-53.76549094,-21.51372355,8489.498535,2953.540283,179.4453125
-53.95614871,-21.59001335,8425.907959,3004.189941,175.8984375
-54.14680648,-21.66630315,8363.061768,2955.938477,291.7539063
-54.33746425,-21.74259295,8243.276855,2803.281738,367.2539063
-54.52812202,-21.81888275,8086.743408,2683.814941,317.6640625
-54.71877979,-21.89517255,7966.925293,2696.514893,231.0507813
-54.90943756,-21.97146235,7902.634033,2770.640869,191.8398438
-55.10009533,-22.04775214,7814.859863,2770.254395,170.1445313
-55.2907531,-22.12404194,7638.916504,2675.844727,133.1054688
-55.48141087,-22.20033174,7442.276367,2585.859863,127.2148438
-55.67206864,-22.27662154,7348.803955,2561.979736,183.59375
-55.86272641,-22.35291134,7355.943848,2558.504639,244.484375
-56.05338418,-22.42920114,7326.802734,2518.324463,248.8554688
-56.24404194,-22.50549094,7187.054932,2463.57666,216.2617188
-56.43469971,-22.58178074,7024.924072,2445.23999,196.0078125
-56.62535748,-22.65807054,6936.872314,2449.408936,196.515625
-56.81601525,-22.73436034,6874.748779,2414.68042,203.4023438
-57.00667302,-22.81065014,6746.420166,2329.777344,210.8554688
-57.19733079,-22.88693994,6590.874512,2255.557373,208.875
-57.38798856,-22.96322974,6517.87207,2234.732178,194.8242188
-57.57864633,-23.03951954,6510.044189,2225.112061,207.375
-57.7693041,-23.11580934,6437.838135,2160.173584,280.2382813
-57.95996187,-23.19209914,6279.462646,2053.538086,358.7695313
-58.15061964,-23.26838894,6168.701904,1994.241211,352.9960938
-58.34127741,-23.34467874,6169.150391,2031.306885,287.2265625
-58.53193518,-23.42096854,6151.058105,2105.528076,289.4257813
-58.72259295,-23.49725834,5998.237793,2122.719727,395.25
-58.91325071,-23.57354814,5813.907471,2063.798828,475.0546875
-59.10390848,-23.64983794,5769.98584,1982.458008,419.4921875
-59.29456625,-23.72612774,5828.534668,1914.53418,295.40625
-59.48522402,-23.80241754,5791.963623,1847.200195,234.1015625
-59.67588179,-23.87870734,5610.717041,1781.44873,251.625
-59.86653956,-23.95499714,5453.879639,1760.788818,275.5742188
-60.05719733,-24.03128694,5432.716553,1800.741699,279.2304688
-60.2478551,-24.10757674,5430.036377,1835.815674,282.8710938
-60.43851287,-24.18386654,5306.129639,1790.347656,272.3867188
-60.62917064,-24.26015634,5133.53833,1680.188477,225.5742188
-60.81982841,-24.33644614,5076.638428,1592.442871,189.84375
-61.01048618,-24.41273594,5122.163574,1575.641602,230.8945313
-61.20114395,-24.48902574,5103.318604,1601.095215,316.828125
-61.39180172,-24.56531554,4968.796875,1626.642822,344.2226563
-61.58245949,-24.64160534,4853.380127,1639.429688,275.46875
-61.77311725,-24.71789514,4846.838867,1627.895752,174.046875
-61.96377502,-24.79418494,4850.560547,1574.375244,110.1601563
-62.15443279,-24.87047474,4749.512451,1502.420654,100.7851563
-62.34509056,-24.94676454,4603.159424,1475.601074,132.0117188
-62.53574833,-25.02305434,4543.08667,1509.872559,171.8476563
-62.7264061,-25.09934414,4559.913574,1535.549561,174.4492188
-62.91706387,-25.17563394,4533.503174,1495.35083,138.5390625
-63.10772164,-25.25192374,4440.292236,1435.592285,139.4960938
-63.29837941,-25.32821354,4379.707275,1433.720947,228.6210938
-63.48903718,-25.40450334,4381.788086,1467.968018,328.828125
-63.67969495,-25.48079314,4337.591553,1445.602539,322.6054688
-63.87035272,-25.55708294,4186.585449,1356.960938,222.65625
-64.06101049,-25.63337274,4049.106201,1308.496338,151.2539063
-64.25166826,-25.70966254,4063.334229,1370.372559,160.5625
-64.44232602,-25.78595234,4169.88208,1468.06958,187.2265625
-64.63298379,-25.86224214,4185.81665,1480.47998,187.4648438
-64.82364156,-25.93853194,4057.138672,1391.52124,194.6640625
-65.01429933,-26.01482173,3909.324707,1280.842041,220.203125
-65.2049571,-26.09111153,3848.794922,1202.9729,216.9453125
-65.39561487,-26.16740133,3840.204346,1151.177246,178.7265625
-65.58627264,-26.24369113,3812.488525,1124.54126,165.0742188
-65.77693041,-26.31998093,3770.729004,1147.174316,187.7851563
-65.96758818,-26.39627073,3739.387939,1203.141846,184.5859375
-66.15824595,-26.47256053,3688.340332,1221.266846,145.2617188
-66.34890372,-26.54885033,3597.690918,1163.396729,140.3320313
-66.53956149,-26.62514013,3525.391602,1081.036377,175.796875
-66.73021926,-26.70142993,3519.614746,1041.257813,159.8125
-66.92087703,-26.77771973,3519.265869,1033.424805,83.16015625
-67.1115348,-26.85400953,3442.495361,1003.762451,76.4140625
-67.30219256,-26.93029933,3332.276855,958.9975586,183.390625
-67.49285033,-27.00658913,3297.345947,963.5092773,239.8828125
-67.6835081,-27.08287893,3328.729736,1022.334961,127.0625
-67.87416587,-27.15916873,3306.232666,1037.876465,-5.75390625
-68.06482364,-27.23545853,3198.388916,935.8171387,35.35546875
-68.25548141,-27.31174833,3118.841553,794.1591797,169.5664063
-68.44613918,-27.38803813,3135.717773,771.8525391,179.7851563
-68.63679695,-27.46432793,3155.594238,905.3586426,80.73828125
-68.82745472,-27.54061773,3083.000977,1047.409912,76.34765625
-69.01811249,-27.61690753,2984.919922,1047.866455,184.4921875
-69.20877026,-27.69319733,2978.222412,940.456543,201.578125
-69.39942803,-27.76948713,3030.165039,878.6335449,77.265625
-69.5900858,-27.84577693,3007.977539,911.7644043,28.55859375
-69.78074357,-27.92206673,2890.341553,922.3283691,172.2109375
-69.97140133,-27.99835653,2792.621338,812.3647461,309.6835938
-70.1620591,-28.07464633,2785.778809,660.402832,242.1132813
-70.35271687,-28.15093613,2816.443848,613.916748,78.50390625
-70.54337464,-28.22722593,2822.031738,679.5302734,32.83984375
-70.73403241,-28.30351573,2806.203369,725.0666504,91.6484375
-70.92469018,-28.37980553,2769.904297,681.1049805,104.3945313
